CONTID,CONTRACT,FILENAME,FILENAMEBC
7,793711001,https://armeps.am/ppcm/public/contracts/download-attachment?id=540ce388-960c-41d7-9c22-01303f375290,74724201-1.pdf;75717902-1.pdf;74757102-1.pdf
7,816776001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a788c2e3-a2d3-4cdd-a842-32b2b4e8421c,75608670-1.pdf;74533807-1.pdf;75609321-2.pdf;74533864-2.pdf
8,799124001,https://armeps.am/ppcm/public/contracts/download-attachment?id=dff463a5-d0a4-473c-a686-5de413633eea,
10,805138001,https://armeps.am/ppcm/public/contracts/download-attachment?id=08e398f3-6fcb-414f-9412-e1ae1cd13dac;https://armeps.am/ppcm/public/contracts/download-attachment?id=1a93871e-fcfb-4b43-a9c9-772cd1af24bf,75826458-1.pdf
10,834925001,https://armeps.am/ppcm/public/contracts/download-attachment?id=674c94fd-0ea0-4746-bacc-a3c90bd6e130;https://armeps.am/ppcm/public/contracts/download-attachment?id=468008a4-874b-48fe-9aa4-15a7f3fa06d5,
11,765281001,https://armeps.am/ppcm/public/contracts/download-attachment?id=193f70fc-409e-4386-9e0c-2f022833b249,75610231-1.pdf;76050944-1.pdf;74774938-1.pdf
11,772753001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f4d11c44-a31f-4731-a95b-7b213167ccc6,75824386-1.pdf;74778090-1.pdf
12,784866001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4e42c178-a3b5-4a86-bce4-ee97ee572dff,
12,786260001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a67515aa-da51-4e87-b08d-e8cdc2db7445;https://armeps.am/ppcm/public/contracts/download-attachment?id=ff5aab8e-e47f-4362-922c-3a3fc100c3e7,
12,816843001,https://armeps.am/ppcm/public/contracts/download-attachment?id=65389429-2719-49bf-b9e3-93eb054d10d6,75609825-3.pdf;75411105-2.pdf
13,797912001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d64f3d5c-9610-4ec9-91f9-7041bc4e35d9,
13,859124001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f428bf6b-418d-4b09-8206-e3d859d4b862,76049256-1.pdf
14,816940001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f9207a9f-0dfb-434e-8234-cc2047ff231a;https://armeps.am/ppcm/public/contracts/download-attachment?id=082e70c3-0bac-43db-ad8a-da2ab86340e0,
14,819665001,https://armeps.am/ppcm/public/contracts/download-attachment?id=bb683f90-dc3e-45c4-922d-6a5b3961c4f4,
17,784346001,https://armeps.am/ppcm/public/contracts/download-attachment?id=549348a7-1c11-430d-8e13-93d54a25b2c0;https://armeps.am/ppcm/public/contracts/download-attachment?id=9c013ef5-2998-40d8-a58e-2eb16a0b707d,74349118-Scan.pdf
17,812609001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4c38b6e3-28ec-4c63-8f0b-686b62553d81,
18,773369001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a4088fb8-89bc-402e-a735-974e04a083ae;https://armeps.am/ppcm/public/contracts/download-attachment?id=f9b7bbf7-2a7e-4595-a6a9-2e3b36a5bb19;https://armeps.am/ppcm/public/contracts/download-attachment?id=db12d8d2-b92d-4647-a0bd-29571010d0b3,
18,813466001,https://armeps.am/ppcm/public/contracts/download-attachment?id=83926cff-59c4-4204-acd4-d112090c5b48;https://armeps.am/ppcm/public/contracts/download-attachment?id=1f1daf10-7594-42e6-8ea6-9a5cfbeedac7;https://armeps.am/ppcm/public/contracts/download-attachment?id=04e3ee5d-61a8-4e89-9b7a-973fd6962d1d,
18,847460001,https://armeps.am/ppcm/public/contracts/download-attachment?id=65d5b2b4-7ff0-4a21-a741-7a96c3204bd4;https://armeps.am/ppcm/public/contracts/download-attachment?id=b0857334-8b7f-48e4-92a6-e65ea367468e,76196525-2.pdf;74876020-1.pdf
19,780273001,https://armeps.am/ppcm/public/contracts/download-attachment?id=db685446-3807-46e7-bff1-bffbb59e802c,75050021-1.pdf;75410280-1.pdf
19,804276001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f009db85-0190-4cb4-a3d6-e0c9a3b9dede;https://armeps.am/ppcm/public/contracts/download-attachment?id=5b82a392-6c1e-49a9-b3a4-6ec349599ec2,74937381-1.pdf;74783749-000.pdf
19,807315001,https://armeps.am/ppcm/public/contracts/download-attachment?id=be059498-843b-4e5f-9865-6842fda4e2b7,
19,809100001,https://armeps.am/ppcm/public/contracts/download-attachment?id=83a932e7-16be-4d25-91ee-86193405a2b9;https://armeps.am/ppcm/public/contracts/download-attachment?id=6f06ca30-c9f7-4c8a-a821-f6424a6943a3,75414146-5.pdf
19,814769001,https://armeps.am/ppcm/public/contracts/download-attachment?id=aa05e985-782c-4087-a7ad-3d279d125bc6,
19,839899001,https://armeps.am/ppcm/public/contracts/download-attachment?id=32f8823d-afbf-4a3c-b83f-b4f9e0c5445d,
20,774987001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8e6797d4-80e8-4285-ba05-bf8f4f88c13e,
20,798608001,https://armeps.am/ppcm/public/contracts/download-attachment?id=da7309ad-7c5b-405d-ac83-248a0bd96671,
20,798609001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ede9c75b-5869-4e09-a7a7-f6834f6a5f27,
20,799989001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7a4ede32-64b9-4819-a4cc-e4345abb7f13,
20,804764001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d15ae620-1690-4425-9a6c-a78d5c2a4c8b,
20,805946001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d0e4fd71-6c42-4ef7-a15f-8ad4e6d62813,
20,807313001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7cae00bc-d339-4ab2-b905-9eac9dd62875;https://armeps.am/ppcm/public/contracts/download-attachment?id=99ffde57-a5a3-4171-96e2-446b8d4060ea,
20,807314001,https://armeps.am/ppcm/public/contracts/download-attachment?id=abe64006-9fb1-4187-80b5-d2137dc72e3b,
20,808718001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7ce8b777-30c9-4900-bca3-3a0643897e61,
20,812879001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a3835c2c-5244-472b-a11a-3d6ca1ba91a3,
20,823956001,https://armeps.am/ppcm/public/contracts/download-attachment?id=95d1be4c-fd1f-4bf9-9242-694d8e2ebc19,
20,860167001,https://armeps.am/ppcm/public/contracts/download-attachment?id=b88f7ba5-9d98-4215-ae26-3362f3c29c1d,76193808-2.pdf
22,772704001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2b85f2df-f506-4be3-892b-ff20aa1db8b8;https://armeps.am/ppcm/public/contracts/download-attachment?id=b4b8be25-9c3f-4a30-9335-54486baed8fe,75929153-1.pdf
22,772752001,https://armeps.am/ppcm/public/contracts/download-attachment?id=e185e8f1-46b4-4065-92fa-e480eb93b3c5;https://armeps.am/ppcm/public/contracts/download-attachment?id=b7394667-b86b-465a-aa0f-ecdf153fe9fa,75928383-1.pdf
23,752111001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f67a0cfd-d9d1-4ce7-a1cb-1d2b66ea24f0;https://armeps.am/ppcm/public/contracts/download-attachment?id=118bc0eb-6ccd-4c9b-8975-d572ebe855d1;https://armeps.am/ppcm/public/contracts/download-attachment?id=7e3c53e1-03f8-4b8b-9169-7020356874a6,
23,780050001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4deee16f-c874-4004-a9e0-2e134a108dec,
23,780051001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ba8ac772-8fa5-4220-a0a9-d5172e82cd18,
23,784865001,https://armeps.am/ppcm/public/contracts/download-attachment?id=46d7f992-e85a-4901-bb37-753c50937cae,
23,788692001,https://armeps.am/ppcm/public/contracts/download-attachment?id=108b86bd-be5c-4199-90f6-35fd305ef122,74781994-1.pdf
23,788693001,https://armeps.am/ppcm/public/contracts/download-attachment?id=62addc87-b685-4896-aacc-007db78b4a72;https://armeps.am/ppcm/public/contracts/download-attachment?id=eefd3c70-87c6-4a3a-a281-8ed40141c428;https://armeps.am/ppcm/public/contracts/download-attachment?id=eeeb005f-91e5-464d-adee-963d64e50234,
23,791004001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a02a266f-e1e8-4f7e-b99a-492ff9c3355e,
23,795506001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7312d77f-8ec9-4133-9633-88c8109f9f00,
23,801768001,https://armeps.am/ppcm/public/contracts/download-attachment?id=361bfec3-e297-4b41-b853-a55297c0435e,
23,834853001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ab7dbafc-4d84-4457-8501-452a78f4ad77,
23,834946001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c941e037-c033-417d-8fcd-86f2a13e57bc,
24,788692001,https://armeps.am/ppcm/public/contracts/download-attachment?id=108b86bd-be5c-4199-90f6-35fd305ef122,74781994-1.pdf
24,797819001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2a26d1bb-1aa0-496a-899f-9f6cc82075b6,
24,798482001,https://armeps.am/ppcm/public/contracts/download-attachment?id=86631bef-f749-4e0e-9134-43fb0a4aabfa,
24,802121001,https://armeps.am/ppcm/public/contracts/download-attachment?id=b5d9f290-b354-4670-8c1e-190897b34df6,
24,814775001,https://armeps.am/ppcm/public/contracts/download-attachment?id=9b34e230-93c7-439d-bf3a-c4b7bd00b6fe;https://armeps.am/ppcm/public/contracts/download-attachment?id=9d875d06-c5a8-4b2f-a6b7-8f47e8629a74;https://armeps.am/ppcm/public/contracts/download-attachment?id=8772f94f-3f86-40f8-9d51-08cfabf3f869;https://armeps.am/ppcm/public/contracts/download-attachment?id=291f6938-6f65-4db7-8142-721fea1490fe,
24,822267001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d73f021a-9b35-4fb9-b92f-62bbb05e27a7;https://armeps.am/ppcm/public/contracts/download-attachment?id=44f744ed-e1e1-4088-a21c-5da369898abe,
24,834853001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ab7dbafc-4d84-4457-8501-452a78f4ad77,
24,834946001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c941e037-c033-417d-8fcd-86f2a13e57bc,
24,837566001,https://armeps.am/ppcm/public/contracts/download-attachment?id=dd71a825-612b-4134-b3ea-fdbe5df80289;https://armeps.am/ppcm/public/contracts/download-attachment?id=ab20ab5f-104d-4ca1-b770-20009795edb2;https://armeps.am/ppcm/public/contracts/download-attachment?id=0757de34-2fbd-4af6-838a-9fc0eddc5a57,
24,848515001,https://armeps.am/ppcm/public/contracts/download-attachment?id=6370e738-29de-4cb2-ac48-e5da0a8fc3ac;https://armeps.am/ppcm/public/contracts/download-attachment?id=762c32dc-815c-4d96-92a0-b9bef9725ab6;https://armeps.am/ppcm/public/contracts/download-attachment?id=36ec57b7-4fdf-479a-bcae-99e30f4593a7,74978095-1.pdf
24,852533001,https://armeps.am/ppcm/public/contracts/download-attachment?id=eca670c1-be8d-4fd5-8d5d-829233f31547;https://armeps.am/ppcm/public/contracts/download-attachment?id=04bbe26b-1a9a-48a3-a2bd-cb9e4db36930;https://armeps.am/ppcm/public/contracts/download-attachment?id=d166c56a-bf34-4799-8a25-065c586416fc,75413078-3.pdf
24,854466001,https://armeps.am/ppcm/public/contracts/download-attachment?id=537c4338-e668-4bda-95ce-4f3726e9ea07;https://armeps.am/ppcm/public/contracts/download-attachment?id=9d5a2f45-92b5-4c0a-94c3-67230db1cce1,75612887-1.pdf
24,857452001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3e24310a-965d-4130-8058-44078efbcfe8,75872098-1.pdf
24,858959001,https://armeps.am/ppcm/public/contracts/download-attachment?id=aac288bd-bd62-495b-8610-29a8d5fccd35,75986133-1.pdf
31,731464001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1b6669b4-46b0-4c47-b9ba-f03de3007998;https://armeps.am/ppcm/public/contracts/download-attachment?id=546229c8-f529-4722-8e74-54eb1dc43164;https://armeps.am/ppcm/public/contracts/download-attachment?id=0e2aa05a-9dbb-47c8-9568-de77dc5bd46a,75772988-4212.pdf;74536305-4212.pdf
31,731465001,https://armeps.am/ppcm/public/contracts/download-attachment?id=80f4b19d-8a05-4845-ae72-693dc9b2631a;https://armeps.am/ppcm/public/contracts/download-attachment?id=890166af-bcc3-4cf1-a5b8-4056ce6c6144;https://armeps.am/ppcm/public/contracts/download-attachment?id=4d05a6b7-c180-45fa-870e-9809ba141a40,75292488-4212.pdf
32,858876001,https://armeps.am/ppcm/public/contracts/download-attachment?id=dd23ff5b-5799-4c0a-8a8e-f369048a1694,75931960-4213.pdf
33,734084001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d07fab88-2af8-46be-9215-bdad98857e2e;https://armeps.am/ppcm/public/contracts/download-attachment?id=80f32f1c-8dc4-4c24-bd2c-55a3e32c578e;https://armeps.am/ppcm/public/contracts/download-attachment?id=eac66e5c-1b50-44b6-8ae8-34525c5a19c7,74536495-4214.pdf;75904683-4214.pdf;75773376-4214.pdf
33,734085001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5587f87c-7c21-4035-b952-2dc0f13004d8;https://armeps.am/ppcm/public/contracts/download-attachment?id=c29ee971-b0fe-42c0-9350-1190f4628e51;https://armeps.am/ppcm/public/contracts/download-attachment?id=09f50812-46a5-4efe-b2d9-8a6ce7496507;https://armeps.am/ppcm/public/contracts/download-attachment?id=9b412932-1e5c-4d91-8053-d7d4286f961d,74746898-4214.pdf;75929557-4214.pdf
33,734466001,https://armeps.am/ppcm/public/contracts/download-attachment?id=280fdb09-ba13-4aad-9110-02b2aaf24a80,74536409-4214.pdf;75483470-4214.pdf
33,734467001,https://armeps.am/ppcm/public/contracts/download-attachment?id=66ebd30e-26d7-40ef-8c8d-f4f3ff11d58e,75904216-4214.pdf;74634916-4214.pdf
33,740708001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a7a488f9-16fa-405b-ba51-61c9c0f65339,
33,740709001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f9612720-541a-41ca-bcd6-5cfdaec4975c;https://armeps.am/ppcm/public/contracts/download-attachment?id=58fd7f14-0fa9-4e95-ade3-d7056eee8e15,
33,744571001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5fac3ba9-c822-41d9-ad11-6578c64513ac,75483396-4214.pdf;75905195-4214.pdf;74634982-4214.pdf
34,734083001,https://armeps.am/ppcm/public/contracts/download-attachment?id=51f1e651-b606-495a-b456-42f5a00f545d,
35,736743001,https://armeps.am/ppcm/public/contracts/download-attachment?id=15b9adf9-1086-4170-8e97-1301bdc8200e;https://armeps.am/ppcm/public/contracts/download-attachment?id=4ce862cf-e551-4f86-93bd-5bf58dc0da21;https://armeps.am/ppcm/public/contracts/download-attachment?id=7934f993-0ca5-42e7-bc82-cbcd8931a745,75290182-4216.pdf;74079821-4216.pdf
35,736744001,https://armeps.am/ppcm/public/contracts/download-attachment?id=6b5dcee8-5886-403e-ab1a-b8cf18fedf41;https://armeps.am/ppcm/public/contracts/download-attachment?id=1649ec7b-e253-4a59-86ce-c327c9d27cfa,75289535-4216.pdf;74304829-4216.pdf
35,744572001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8a57748f-d0c1-4e4f-8d5f-bb89278b1fbc;https://armeps.am/ppcm/public/contracts/download-attachment?id=6532cdaf-6f98-4eca-90b6-384b3a502b64,75290005-4216.pdf;74080920-4216.pdf
37,744570001,https://armeps.am/ppcm/public/contracts/download-attachment?id=9fddbc1b-487d-43ce-a973-07237ca3cb7e,76035202-4232.pdf
37,755122001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3f1cfa92-352c-4ecb-ad0d-58d193b31c98;https://armeps.am/ppcm/public/contracts/download-attachment?id=def4f757-d2c4-4bf9-a5f2-7e5595b56af2,75676654-4232.pdf;74536616-4232.pdf
37,755123001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7138af5e-b404-49ff-ba67-672af5b02e05;https://armeps.am/ppcm/public/contracts/download-attachment?id=c259a446-545a-4f1b-9dd8-7f0f45542d1f,
37,761229001,https://armeps.am/ppcm/public/contracts/download-attachment?id=e09f731f-31de-472e-8303-d4c5706de7c9,
37,768065001,https://armeps.am/ppcm/public/contracts/download-attachment?id=6e98ed61-24f5-4fed-9e2e-a0e909ffe27c,74197131-4232.pdf
37,811948001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3b4a0d4d-c399-451d-99ce-9835de14b0e3,
38,744569001,https://armeps.am/ppcm/public/contracts/download-attachment?id=b6b7cf18-58e2-4939-85a3-8a80f6a7afd5,75289768-4234.pdf;74304726-4234.pdf;76034865-4234.pdf
38,854190001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1b7472b0-4e91-48b2-8f09-e4fa815c6a1c,75585427-4234.pdf
41,734082001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1489b0a3-0e3f-4e4b-b47e-857cc2e67f35,75676509-4239.pdf;74305639-4239.pdf;75483146-4239.pdf
41,842267001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ca5fa75b-eabb-499a-bf34-adccc28f2b67,74469276-4239.pdf
41,853221001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ab6675c8-ad8f-4896-8f19-8c89ccaa20bf,75485553-4239.pdf
42,755124001,https://armeps.am/ppcm/public/contracts/download-attachment?id=430e6f2d-bea5-4802-8b45-3c6e296a2b8c,
42,761667001,https://armeps.am/ppcm/public/contracts/download-attachment?id=003a0d23-0f79-4a10-8057-3f0104c23d49,
42,768064001,https://armeps.am/ppcm/public/contracts/download-attachment?id=954da37e-5a61-4c4c-8646-724d462527eb,75843738-4252.pdf;74197266-4252.pdf;76034670-4252.pdf;74789425-4252.pdf
43,774040001,https://armeps.am/ppcm/public/contracts/download-attachment?id=0966da51-a196-467a-8ef1-e4cf523d4921,
43,799418001,https://armeps.am/ppcm/public/contracts/download-attachment?id=24c0786b-1490-4282-8244-524cbdea3344,
43,800817001,https://armeps.am/ppcm/public/contracts/download-attachment?id=390be218-3def-442f-a781-875c1662e2de,
43,802747001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3d4ca173-b5e5-4a98-b7dc-55ed723f02d5,
43,802748001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1ca5c0db-d7bd-435b-96e1-797aa92d09b3,
43,805486001,https://armeps.am/ppcm/public/contracts/download-attachment?id=89d3a5f2-9875-4428-9305-c54d4a718584,
43,805487001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d1f7aed0-bad4-4f2a-a8a5-3fb329a716cd,
43,842268001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5e20bdeb-b743-49c1-b834-fa16bf536e35,74468665-4261.pdf
43,843553001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1d373f95-0a98-47bc-bc66-49fc9e668d55,74586014-4261.pdf
43,843554001,https://armeps.am/ppcm/public/contracts/download-attachment?id=104276fe-6abe-417c-bce7-24114c1efda1,74585907-4261.pdf
43,845019001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1fd4d08e-61bc-4339-9bf6-eb0485f10ad8,74702903-4261.pdf
43,845020001,https://armeps.am/ppcm/public/contracts/download-attachment?id=89c89543-925e-4cae-9fbb-bcd104dfefec,74703036-4261.pdf
43,845867001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2575fa17-88de-4b56-850a-74671fef7fb9,74748064-4261.pdf
43,845868001,https://armeps.am/ppcm/public/contracts/download-attachment?id=0507f228-9933-4997-ba03-d0a71aede64f,74747862-4261.pdf
43,850428001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cd0e38ff-9c0b-45f7-9ae4-c7643a6be29f,75120078-4261.pdf
44,761227001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f0becb58-ccda-4c61-805a-4955976a9855,
44,761228001,https://armeps.am/ppcm/public/contracts/download-attachment?id=08321609-0b9e-42a3-9f84-0b3654bfc0d6,
44,827982001,https://armeps.am/ppcm/public/contracts/download-attachment?id=488428bf-bf13-46e5-9859-7648ffb54a3b,
45,781156001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f8a8b257-c700-414d-b9b3-3edfae90b80f;https://armeps.am/ppcm/public/contracts/download-attachment?id=91a15026-0b56-462f-88ea-15743553660a,
45,811947001,https://armeps.am/ppcm/public/contracts/download-attachment?id=09cc826d-0e42-421b-9ea0-69e71824aa2f,
45,826428001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f298f202-9aaf-4ca6-9128-291debc5f51e;https://armeps.am/ppcm/public/contracts/download-attachment?id=1a8df6ec-86a8-4573-9525-0460b43b8d7e,
50,725767001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cfa49591-4e96-45c1-a5a1-9de10804dac9;https://armeps.am/ppcm/public/contracts/download-attachment?id=cd79b3f4-f0ef-4afb-8fd8-03f18fdcb680;https://armeps.am/ppcm/public/contracts/download-attachment?id=c8a5cd83-b370-4b12-964d-dc0fce5b413c;https://armeps.am/ppcm/public/contracts/download-attachment?id=21010323-5afc-4a99-b264-6877059ef722;https://armeps.am/ppcm/public/contracts/download-attachment?id=b4fbfbf0-adda-47f9-8d52-5ee0d27595c6,74489028-2317.pdf;75697940-2403.pdf
50,725768001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ba7f11ca-c0c2-479e-8a20-3e015b30f2e6;https://armeps.am/ppcm/public/contracts/download-attachment?id=c1d25e41-607a-4b51-a425-b26695a3bf31;https://armeps.am/ppcm/public/contracts/download-attachment?id=7e7819f7-1362-473d-94e6-109da8ee218c,74632200-2329.pdf;75713938-2407.pdf
50,777258001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4891a9de-80b3-4e6d-a2fb-240217e18f92;https://armeps.am/ppcm/public/contracts/download-attachment?id=700e52f2-ac6e-4807-a6b2-0f5c2be7d85e;https://armeps.am/ppcm/public/contracts/download-attachment?id=f8f00f4e-08fd-4ae4-bb9f-97770fabfd75,
51,725732001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8816b1c5-ddea-4887-9966-ada8d6eebe74;https://armeps.am/ppcm/public/contracts/download-attachment?id=a7a1a7fd-63c8-4b05-9813-82faeebc2885;https://armeps.am/ppcm/public/contracts/download-attachment?id=71f99766-f677-4b14-bbd4-55f6f8749e79,75666520-2394.pdf;74420414-2306.pdf
51,725766001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4f921c80-ef0c-40d9-a771-ca791ce22d70,75884540-2424.pdf;74802862-2338.pdf
51,804620001,https://armeps.am/ppcm/public/contracts/download-attachment?id=acffb28f-7090-46d3-82bb-3f2ea638c313,
52,725769001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ed6e1090-b3cc-419d-8b1e-3442c96723de;https://armeps.am/ppcm/public/contracts/download-attachment?id=b1742f50-16e7-4641-854d-b024a3b8e7db,74352265-2303.pdf;75443017-2369.pdf
52,725770001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c1f22494-1038-4cd4-a774-62b8cec6ec8e;https://armeps.am/ppcm/public/contracts/download-attachment?id=f43d8655-12f2-4c75-9b5b-536421892547,75442421-2367.pdf;74351501-2301.pdf
52,734344001,https://armeps.am/ppcm/public/contracts/download-attachment?id=61203824-cde4-4f5c-9fde-15ea5c32e789;https://armeps.am/ppcm/public/contracts/download-attachment?id=c7ed9c3e-29a7-41f0-8a76-abeb9b19e481,76088963-2436.pdf;75569794-2381.pdf;74675901-2333.pdf;74676059-2334.pdf
52,734345001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2b42e6f5-de8c-4a56-9ac0-eb4f01895c86,75554118-2378.pdf;74622659-2332.pdf;75807898-2416.pdf;76089166-2437.pdf
52,734346001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1d7ff377-301e-4d21-8145-c66cd343a8f6;https://armeps.am/ppcm/public/contracts/download-attachment?id=99f8a7d3-cd00-4b3e-998a-41aa7f8c02bf,75442754-2368.pdf;74351892-2302.pdf;76087954-2434.pdf
52,741820001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4d854f82-2021-461e-a081-1521fd3c8e42,
