GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
1,1,1,23,Պետ. մասնակցությամբ առեւտրային կազմակերպ. կանոնադրական կապիտալում պետ. մասնակցության նվազեցման ճանապարհով ակտիվների կազմից գույք առանձնացնելիս գույքն ստացող պետ. կառավարչ. հիմնարկի կողմից մատակարարին վճարման ենթակա ԱԱՀ-ի պարտավորութ. կատարման գծով  ծախսեր,2021
1,1,1,24,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,1,1,25,Ներմուծվող սննդամթերքի եւ կենդանական ծագման մթերքի անվտանգության ապահովում,2021
1,1,1,26,Մշակութային օբյեկտների շինարարություն,2021
1,1,1,27,Արտասահմանյան պատվիրակությունների ընդունելություններ,2021
1,1,1,28,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,1,1,29,Աջակցության տրամադրում` նախորդ տարվա հարկային պարտավորութունների վճարման նպատակով,2021
1,1,1,30,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,2021
1,1,1,31,Շուկայի վերահսկողության տեսչական մարմնի տեխնիկական հագեցվածության բարելավում,2021
1,1,1,32,Նախորդ տարիների պարտավորությունների մարման նպատակով աջակցության տրամադրում,2021
1,1,1,33,Առողջապահության եւ աշխատանքի տեսչական մարմնի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2021
1,1,1,34,ՀՀ Վերահսկիչ պալատի կարողությունների զարգացում,2021
1,1,1,35,"Քաղաքաշինության, տեխնիկական եւ հրդեհային անվտանգության տեսչական մարմնի տեխնիկական հագեցվածության բարելավում",2021
1,1,1,36,Բնապահպանության եւ ընդերքի տեսչական մարմնի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2021
1,1,1,37,Սննդամթերքի անվտանգության տեսչական մարմնի տեխնիկական հագեցվածության բարելավում,2021
1,1,1,38,Տեսչական մարմիններին տրանսպորտային միջոցներով  ապահովում,2021
1,1,1,39,Կրթության տեսչական մարմնի տեխնիկական հագեցվածության բարելավում,2021
1,1,1,40,Գյուղացիական տնտեսավարողներին տրամադրվող  աջակցություն,2021
1,1,1,41,ՀՀ Ազգային ժողովի տրանսպորտային միջոցներով ապահովվածության բարելավում,2021
1,1,1,42,Քաղաքացիական ծառայության կադրերի ռեզերվում գտնվող քաղաքացիական ծառայողների իրավունքների ապահովում,2021
1,1,2,0,Ֆինանսական եւ հարկաբյուջետային հարաբերություններ,2021
1,1,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
1,1,2,2,ՀՀ պետական պարտքի կառավարման գործընթացի հրապարակայնության ապահովում,2021
1,1,2,3,Ակցիզային դրոշմանիշների ձեռքբերում,2021
1,1,2,4,Ֆինանսական կառավարման  համակարգի վճարահաշվարկային ծախսեր,2021
1,1,2,5,Էլեկտրոնային գնումների համակարգի ներդրման գծով պետական պատվեր,2021
1,1,2,6,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2021
1,1,2,7,Դրոշմապիտակների ձեռքբերման ծախսեր,2021
1,1,2,8,Բլումբերգ եւ Ռոյթերս տեղեկատվական համակարգերի առեւտրային տերմինալների տեղադրման եւ սպասարկման վճար,2021
1,1,2,9,Արտարժութային պետական պարտատոմսերի ցուցակման ծառայություններ,2021
1,1,2,10,Էլեկտրոնային գնումների համակարգի տեխնիկական սպասարկում,2021
1,1,2,11,ՀՀ պետական եկամուտների կոմիտեի շենքային ապահովվածության բարելավում,2021
1,1,2,12,ՀՀ պետական եկամուտների կոմիտեի շենքային պայմանների բարելավում,2021
1,1,2,13,""" Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Մեղրիի սահմանային ացակետի ծրագիր» դրամաշնորհային  ծրագրի շրջանակներում ՀՀ պետական եկամուտների կոմիտեի նոր շենքային պայմանների ապահովում""",2021
1,1,2,14,""" Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Մեղրիի սահմանային ացակետի ծրագիր» վարկային ծրագրի շրջանակներում ՀՀ պետական եկամուտների կոմիտեի նոր շենքային պայմանների ապահովում""",2021
1,1,2,15,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,1,2,16,ՀՀ պետական եկամուտների կոմիտեի  շենքային պայմաններով ապահովում,2021
1,1,2,17,Զարգացման ֆրանսիական գործակալության կողմից ՀՀ ՊԵԿ-ին հատկացվող կարճաժամկետ տեխնիկական աջակցություն,2021
1,1,2,18,Հաշվետվությունների ներկայացման համար բջջային տարբերակ,2021
1,1,2,19,Արտասահմանյան պատվիրակությունների ընդունելություններ,2021
1,1,3,0,Արտաքին հարաբերություններ,2021
1,1,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
1,1,3,2,ՀՀ դեսպանությունների եւ ներկայացուցչությունների պահպանում,2021
1,1,3,3,Միջազգային կազմակերպություններին Հայաստանի Հանրապետության անդամակցության վճարներ,2021
1,1,3,4,Արտասահմանյան պատվիրակությունների ընդունելություններ,2021
1,1,3,5,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,1,3,6,ՀՀ արտաքին գործերի նախարարության աշխատակազմի «Պետական արարողակարգի ծառայություն» գործակալության պահպանում,2021
1,1,3,7,Հայաստանի Հանրապետությանը սուվերեն վարկանիշ շնորհելու կապակցությամբ կազմակերպությունների կողմից մատուցված ծառայությունների դիմաց վճարման ծախսեր,2021
1,1,3,8,ՆԱՏO-ի նոր կենտրոնակայանի շենքի վերակառուցման աշխատանքների ծախսերի փոխհատուցման ՀՀ մասնաբաժին,2021
1,1,3,9,Արարողակարգային ծառայության տրանսպորտային միջոցների բարելավում,2021
1,1,3,10,Արտասահմանյան պատվիրակությունների ընդունելություններ,2021
1,1,3,11,ՀՀ դեսպանություների եվ ներկայացուցչությունների պահպանում արտաբյուջետային միջոցների հաշվին,2021
1,1,3,12,Աջակցություն ՀՀ դեսպանությունների գործունեության իրականացմանը վարչական սարքավորումների գծով,2021
1,1,3,13,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու ծառայություն,2021
1,1,3,14,Աջակցություն ՀՀ դեսպանությունների գործունեության իրականացմանը տրանսպորտային սարքավորումների գծով,2021
1,1,3,15,Դեսպանությունների շենքերի գնում,2021
1,1,3,16,Մեդիա եւ տեղեկատվական գրագիտության քաղաքականության եւ ռազմավարության վերաբերյալ ազգային խորհրդատվություն,2021
1,1,3,17,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,1,3,18,"Հասարակության եւ պետության հանդեպ հատուկ ծառայություններ ունեցած քաղաքացիների մահվան դեպքում հրաժեշտի ծիսակատարության եւ թաղման կազմակերպում, գերեզմանի բարեկարգման եւ մահարձանի պատրաստման ու տեղադրման աշխատանքներին աջակցություն",2021
1,2,0,0,Արտաքին տնտեսական օգնություն,2021
1,2,1,0,Արտաքին տնտեսական աջակցություն,2021
1,2,2,0,Միջազգային կազմակերպությունների միջոցով տրամադրվող տնտեսական օգնություն,2021
1,3,0,0,Ընդհանուր բնույթի ծառայություններ,2021
1,3,1,0,Աշխատակազմի /կադրերի/ գծով ընդհանուր բնույթի ծառայություններ,2021
1,3,1,1,Քաղաքացիակական կացության ակտերի գրանցման ծառայության  գործունեության կազմակերպման բնագավառում պետության կողմից  համայնքի ղեկավարին  պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2021
1,3,2,0,Ծրագրման եւ վիճակագրական ընդհանուր ծառայություններ,2021
1,3,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
1,3,2,2,Պետական վիճակագրական տեղեկատվության հավաքագրում,2021
1,3,2,3,Հերթական մարդահամարի նախապատրաստման աշխատանքների կազմակերպում,2021
1,3,2,4,Եվրասիական տնտեսական միության հետ տեղեկատվական հոսքերի ապահովման նպատակով ինտեգրացված համակարգի ազգային սեգմենտի պահպանում,2021
1,3,2,5,ՀՀ վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,2021
1,3,2,6,Մասնագետների պատրաստման ԲՈՒՀ-մասնավոր հատված համագործակցություն,2021
1,3,2,7,«Գաղափարից մինչեւ բիզնես» դրամաշնորհներ,2021
1,3,2,8,«Հայկական վիրտուալ կամուրջ»,2021
1,3,2,9,"Շուկաների զարգացում եւ միջազգային համագործակցություն""",2021
1,3,2,10,«Կորոնավիրուսի (COVID-19) տնտեսական հետեւանքների չեզոքացման 17-րդ միջոցառման շրջանակներում աջակցության տրամադրում»,2021
1,3,2,11,ՀՀ վիճակագրական կոմիտեի տեխնիկական կարողությունների զարգացում,2021
1,3,2,12,ՀՀ վիճակագրական կոմիտեի շենքային պայմանների բարելավում,2021
1,3,3,0,Ընդհանուր բնույթի այլ ծառայություններ,2021
1,3,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
1,3,3,2,ՀՀ Գեղարքունիքի մարզի Արծվաշեն համայնքի ղեկավարի աշխատակազմի պահպանում,2021
1,3,3,3,Պետական աջակցություն «Սպասարկում» ՊՈԱԿ-ին,2021
1,3,3,4,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների եւ տարածքների շահագործում եւ սպասարկում,2021
1,3,3,5,Հայրենադարձության ինտեգրման կենտրոն,2021
1,3,3,6,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,3,3,7,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,4,0,0,Ընդհանուր բնույթի հետազոտական աշխատանք,2021
1,4,1,0,Ընդհանուր բնույթի հետազոտական աշխատանք,2021
1,4,1,1,Գիտաշխատողներին գիտական աստիճանների համար տրվող հավելավճարներ,2021
1,4,1,2,Գիտական եւ գիտատեխնիկական գործունեության ենթակառուցվածքների պահպանում ու զարգացում,2021
1,4,1,3,«Ա. Ալիխանյանի անվան ազգային գիտական լաբորատորիա» հիմնադրամի  գիտական եւ գիտատեխնիկական գործունեության ենթակառուցվածքի պահպանում ու զարգացում եւ գիտական ներուժի արդիականացում,2021
1,4,1,4,Ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանություն,2021
1,4,1,5,«ՔԵՆԴԼ» սինքրոտրոնային հետազոտությունների ինստիտուտ» հիմնադրամին պետական աջակցություն,2021
1,4,1,6,ՀՀ գիտությունների ազգային ակադեմիայի իսկական եւ թղթակից անդամների պատվովճարների տրամադրում,2021
1,4,1,7,Ներդրումներ ՀՀ գիտությունների ազգային ակադեմիայի կազմակերպություններում,2021
1,5,0,0,Ընդհանուր բնույթի հանրային ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2021
1,5,1,0,Ընդհանուր բնույթի հանրային ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2021
1,5,1,1,Գիտական եւ գիտատեխնիկական գործունեության պայմանագրային (թեմատիկ) հետազոտություններ,2021
1,5,1,2,Գիտական եւ գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,2021
1,6,0,0,Ընդհանուր բնույթի հանրային ծառայություններ (այլ դասերին չպատկանող),2021
1,6,1,0,Ընդհանուր բնույթի հանրային ծառայություններ (այլ դասերին չպատկանող),2021
1,6,1,1,Բարձրաստիճան պաշտոնատար անձանց էթիկայի հանձնաժողովի պահպանում,2021
1,6,1,2,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
1,6,1,3,ՀՀ  տեղական ինքնակառավարման մարմինների ընտրություններ,2021
1,6,1,4,Փորձաքննությունների  ծառայություններ,2021
1,6,1,5,"Պետական գույքի հաշվառման, գույքագրման, ուսումնասիրությունների եւ գնահատման աշխատանքների իրականացում",2021
1,6,1,6,Սեյսմիկ պաշտպանության ազգային ծառայություն,2021
1,6,1,7,ՀՀ կառավարությանն առընթեր անշարժ գույքի կադաստրի պետական կոմիտեի ստորաբաժանումների կողմից մատուցվող ծառայություններից ստացվող եկամուտների հաշվին կոմիտեի համակարգի պահպանում,2021
1,6,1,8,ԱՄՆ կառավարության աջակցությամբ իրականացվող «Հազարամյակի մարտահրավեր» դրամաշնորհային  ծրագիր,2021
1,6,1,9,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2021
1,6,1,10,ՀՀ կառավարությանն առընթեր անշարժ գույքի կադաստրի պետական կոմիտեի ստորաբաժանումների կողմից մատուցվող ծառայություններից ստացվող եկամուտների հաշվին կոմիտեի համակարգի կարողությունների զարգացում,2021
1,6,1,11,Համաշխարհային բանկի աջակցությամբ  իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագիր,2021
1,6,1,12,Համաշխարհային բանկի աջակցությամբ իրականացվող պետական հատվածի արդիականացման երրորդ ծրագիր,2021
1,6,1,13,Համաշխարհային բանկի աջակցությամբ իրականացվող վիճակագրական համակարգի զարգացման համար ազգային ռազմավարական ծրագրի իրականացման դրամաշնորհային ծրագիր,2021
1,6,1,14,ՀՀ ֆինանսների նախարարության եւ ՌԴ ֆինանսների նախարարության միջեւ` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր,2021
1,6,1,15,Համաշխարհային բանկի աջակցությամբ իրականացվող «Հայաստանի արդյունահանող ճյուղերի թափանցիկության նախաձեռնությանն աջակցություն» դրամաշնորհային ծրագիր,2021
1,6,1,16,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում ԿՖԿՏՀ ներդրում,2021
1,6,1,17,Համաշխարհային բանկի աջակցությամբ իրականաացվող վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,2021
1,6,1,18,Համաշխարհային բանկի աջակցությամբ իրականաացվող վիճակագրական կոմիտեի շենքային պայմանների բարելավում,2021
1,6,1,19,Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի եւ սարքավորումների ձեռքբերում,2021
1,6,1,20,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագրի շրջանակներում սարքավորումների ձեռքբերում,2021
1,6,1,21,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագրի շրջանակներում շենքերի եւ շինությունների հիմնանորոգում,2021
1,6,1,22,ՀՀ անտառապատ շրջաններում 2-րդ դասի GNSS հիմնակետերի ստեղծման աշխատանքներ,2021
1,6,1,23,Շարժական գույքի պահառության կազմակերպում,2021
1,6,1,24,"ՀՀ տարածքի օդալուսանկարահանման, օրթոֆոտոհատակագծերի եւ թվային բարձունքային մոդելի ստեղծման աշխատանքներ",2021
1,6,1,25,Հանրային ծառայությունները կարգավորող հանձնաժողովի տրանսպորտային միջոցներով ապահովվածության բարելավում,2021
1,6,1,26,Փորձագիտական կենտրոնի նյութատեխնիկական հագեցվածության ապահովում,2021
1,6,1,27,Ժամանակի օգտագործման փորձնական հետազոտություն,2021
1,6,1,28,Ժամանակի օգտագործման փորձնական հետազոտության իրականացման ծրագրի շրջանակում Վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,2021
1,6,1,29,ՀՀ Ազգային ժողովի պատգամավորների ընտրություններ,2021
1,6,1,30,ՀՀ Սահմանադրության փոփոխությունների հանրաքվեի կազմակերպման տեղեկատվական աջակցություն,2021
1,6,1,31,ՀՀ Սահմանադրության փոփոխությունների հանրաքվեի կազմակերպման տեղեկատվական աջակցություն,2021
1,6,1,32,"ՀՀԱզգային ժողովի հերթական եւ արտահերթ ընտրությունների, ինչպես նաեւ ՀՀ Սահմանադրության փոփոխությունների հանրաքվեի կազմակերպման եւ անցկացման հետ կապված տեղեկատվական աջակցություն",2021
1,6,1,33,Ընտրական գործընթացների շրջանակներում ընտրական տեղամասերում կորոնավիրուսային վարակի (COVID-19) կանխարգելման միջոցառումների իրականացում,2021
1,6,1,34,Արտասահմանյան պատվիրակությունների ընդունելություններ,2021
1,6,1,35,Պետական սեփականություն հանդիսացող շենքային  պայմանների բարելավում,2021
1,6,1,36,Արտասահմանյան պաշտոնական գործուղումներ,2021
1,6,1,37,Կոռուպցիայի կանխարգելման հանձնաժողովի տեխնիկական հագեցվածության ապահովում,2021
1,7,0,0,Պետական պարտքի գծով գործառնություններ,2021
1,7,1,0,Պետական պարտքի գծով գործառնություններ,2021
1,7,1,1,Կառավարության պարտքի սպասարկում (տոկոսավճարներ),2021
1,7,1,2,Մուրհակների սպասարկման ծախսեր (տոկոսավճարներ),2021
1,8,0,0,Կառավարության տարբեր մակարդակների միջեւ իրականացվող ընդհանուր բնույթի տրանսֆերտներ,2021
1,8,1,0,Կառավարության տարբեր մակարդակների միջեւ իրականացվող ընդհանուր բնույթի տրանսֆերտներ,2021
1,8,1,1,Համայնքների բյուջեներին ֆինանսական համահարթեցման սկզբունքով դոտացիաների տրամադրում եւ Ազգային Ժողովի ընդունած օրենքների կիրարկման արդյունքում համայնքների բյուջեների եկամուտների կորուստների փոխհատուցում,2021
1,8,1,2,Պետական աջակցություն սահմանամերձ համայնքներին,2021
1,8,1,3,ՀՀ մարզերին սուբվենցիաների տրամադրում՝ ենթակառուցվածքների զարգացման նպատակով,2021
1,8,1,4,Պատերազմի ընթացքում եւ պատերազմից հետո բժշկական կենտրոններում դատաբժշկական փորձաքննության ենթարկված մարմինների փոխադրում,2021
1,8,1,5,Առաջնահերթ եւ հրատապ լուծում պահանջող հիմնախնդիրների լուծում,2021
1,8,1,6,Հրետակոծության հետեւանքով հասցված վնասների փոխհատուցում,2021
1,8,1,7,Հրետակոծության հետեւանքով հասցված վնասների վերականգնման աշխատանքներ,2021
1,8,1,8,Պատերազմի արդյունքում ժամանակավորապես Հայաստանի Հանրապետությունում գտնվող քաղաքացիներին մշտական բնակության վայր տեղափոխում,2021
1,8,1,9,Զոհված զինծառայողների  գերեզմանների կառուցում եւ բարեկարգում,2021
1,8,1,10,Մարզերում առաջնահերթ լուծում պահանջող հիմնախնդիրների լուծում,2021
2,0,0,0,ՊԱՇՏՊԱՆՈՒԹՅՈՒՆ,2021
2,1,0,0,Ռազմական պաշտպանություն,2021
2,1,1,0,Ռազմական պաշտպանություն,2021
2,1,1,1,Ռազմական կարիքների բավարարում,2021
2,1,1,2,Ռազմական նշանակության համակարգերի պահպանում,2021
2,1,1,3,ՀՀ պաշտպանության նախարարության շենքային պայմանների բարելավում,2021
2,1,1,4,Երկարամյա ծառայության կենսաթոշակի անցած նախկին զինծառայողներին բնակարանների բարելավում,2021
2,1,1,5,Երկարամյա ծառայության կենսաթոշակի անցած նախկին զինծառայողներին բնակարանով ապահովում,2021
2,1,1,6,"Հասարակության եւ պետության հանդեպ հատուկ ծառայություններ ունեցած քաղաքացիների մահվան դեպքում հրաժեշտի ծիսակատարության եւ թաղման կազմակերպում, գերեզմանի բարեկարգման եւ մահարձանի պատրաստման ու տեղադրման աշխատանքներին աջակցություն",2021
2,2,0,0,Քաղաքացիական պաշտպանություն,2021
2,2,1,0,Քաղաքացիական պաշտպանություն,2021
2,3,0,0,Արտաքին ռազմական օգնություն,2021
2,3,1,0,Արտաքին ռազմական օգնություն,2021
2,3,1,1,ՀՀ ռազմական կցորդների եւ ներկայացուցիչների պահպանում,2021
2,3,1,2,Երեւանում ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի ապահովում,2021
2,4,0,0,Հետազոտական եւ նախագծային աշխատանքներ պաշտպանության ոլորտում,2021
2,4,1,0,Հետազոտական եւ նախագծային աշխատանքներ պաշտպանության ոլորտում,2021
2,4,1,1,«Գիտական եւ գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ» ծրագրի շրջանակներում կատարվող Հատուկ գիտահետազոտական եւ փորձակոնստրուկտորական աշխատանքներ,2021
2,4,1,2,Գիտահետազոտական եւ փորձակոնստրուկտորական աշխատանքների գիտատեխնիկական /ռազմատեխնիկական/ ուղեկցում,2021
2,5,0,0,Պաշտպանություն (այլ դասերին չպատկանող),2021
2,5,1,0,Պաշտպանություն (այլ դասերին չպատկանող),2021
2,5,1,1,Այլընտրանքային ծառայության ապահովում,2021
2,5,1,2,Հումանիտար ականազերծման եւ փորձագիտական ծառայությունների կազմակերպում,2021
3,0,0,0,"ՀԱՍԱՐԱԿԱԿԱՆ ԿԱՐԳ,  ԱՆՎՏԱՆԳՈՒԹՅՈՒՆ ԵՎ ԴԱՏԱԿԱՆ ԳՈՐԾՈՒՆԵՈՒԹՅՈՒՆ",2021
3,1,0,0,Հասարակական կարգ եւ անվտանգություն,2021
3,1,1,0,Ոստիկանություն,2021
3,1,1,1,Հասարակական կարգի պահպանության ապահովում,2021
3,1,1,2,Պետավտոհամարանիշների ձեռքբերում,2021
3,1,1,3,ՀՀ կառավարությանն առընթեր ՀՀ ոստիկանության ստորոբաժանումների կողմից ՀՀ անունից պայմանագրային հիմունքներով պահպանության եւ անվտանգության գծով իրականացվող ծառայությունների մատուցում,2021
3,1,1,4,"ՀՀ պետական կառավարման մարմինների եւ կազմակերպությունների շենքերի եւ շինությունների, ինչպես նաեւ կարեւորագույն նշանակության օբյեկտների պահպանություն",2021
3,1,1,5,"ՀՀ ՊՆ, ՀՀ ԿԱ ԱԱԾ կրտսեր, միջին, ավագ եւ ՀՀ ոստիկանության միջին, ավագ, գլխավոր սպայական անձնակազմին` կենցաղային տեխնիկայի ձեռքբերմանն աջակցելու նպատակով տրամադրվող սպառողական վարկերի  տոկոսագումարները 2 կամ 3 տոկոսային կետով համաֆինանսավորման ծրագիր",2021
3,1,1,6,"Անձի անհատական տվյալների, քաղաքացիության եւ հաշվառման վերաբերյալ տեղեկությունների ստացման, տրամադրման եւ փոխանակման ծառայությունների մատուցում, ճամփորդական փաստաթղթերում կենսաչափական տեխնոլոգիաների ներդրում",2021
3,1,1,7,"Ոստիկանության ոլորտի քաղաքականության մշակում, կառավարում, կենտրոնացված միջոցառումների, մոնիտորինգի եւ վերահսկողության իրականացում",2021
3,1,1,8,Ճանապարհային երթեւեկության անվտանգության ապահովում եւ  ճանապարհատրանսպորտային պատահարների կանխարգելում,2021
3,1,1,9,Առողջապահական ծառայությունների տրամադրում,2021
3,1,1,10,Պետական պահպանության ծառայություններ մատուցող ՀՀ ոստիկանության ստորաբաժանումների կարիքի բավարարում,2021
3,1,1,11,ՀՀ ոստիկանության «Ճանապարհային ոստիկանություն» ծառայության կարիքի բավարարում,2021
3,1,1,12,ՀՀ ոստիկանության անձնագրային եւ վիզաների վարչության տեխնիկական կարիքի բավարարում,2021
3,1,1,13,Ոստիկանության բաժանմունքների շենքային պայմանների բարելավում,2021
3,1,1,14,ՀՀ ոստիկանության բաժանմունքների շենքային պայմանների բարելավում,2021
3,1,2,0,Ազգային անվտանգություն,2021
3,1,2,1,Պաշտպանության բնագավառի այլ ծախսեր,2021
3,1,2,2,Ազգային անվտանգության ապահովում,2021
3,1,2,3,Ազգային անվտանգության համակարգի տեխնիկական հագեցվածության բարելավում,2021
3,1,2,4,ՀՀ կառավարական կապի անվտանգության ապահովում,2021
3,1,2,5,Ազգային անվտանգության համակարգի շենքային պայմանների բարելավում,2021
3,1,2,6,Ազգային անվտանգության համակարգի տրանսպորտային սարքավորումների հագեցվածության բարելավում,2021
3,1,2,7,ՌԴ սահմանապահ զորքերի շենքային ապահովվածության   բարելավում,2021
3,1,3,0,Պետական պահպանություն,2021
3,1,3,1,Պետական պահպանության ապահովում,2021
3,1,3,2,ՊՊԾ տրանսպորտային միջոցներով ապահովվածության բարելավում,2021
3,1,3,3,ՊՊԾ տեխնիկական հագեցվածության բարելավում,2021
3,2,0,0,Փրկարար  ծառայություն,2021
3,2,1,0,Փրկարար ծառայություն,2021
3,2,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2021
3,2,1,2,Փրկարար ծառայության համակարգի ստորաբաժանումների պահպանում,2021
3,2,1,3,Պետական աջակցություն ռուս-հայկական հումանիտար արձագանքման կենտրոնին,2021
3,2,1,4,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2021
3,2,1,5,Արտակարգ իրավիճակների բնագավառում խորհրդատվական եւ հոգեբանական ծառայությունների տրամադրում,2021
3,2,1,6,Արտասահմանյան պաշտոնական գործուղումներ,2021
3,2,1,7,ՀՀ կառավարության պահուստային ֆոնդ,2021
3,2,1,8,ԱԻՆ փրկարար ծառայության շենքային պայմանների բարելավում,2021
3,2,1,9,ԱԻՆ փրկարար ծառայության շենքի ապահովվածության եւ պայմանների բարելավում,2021
