GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
1,1,1,21,Բնապահպանության եւ ընդերքի տեսչական մարմնի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2022
1,1,1,22,Առողջապահության եւ աշխատանքի տեսչական մարմնի կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2022
1,1,1,23,Հանրային խորհրդի գործունեության ապահովում,2022
1,1,1,24,Արտասահմանյան պատվիրակությունների ընդունելություններ,2022
1,1,1,25,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,1,1,26,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,2022
1,1,1,27,Աջակցություն օրենսդրության զարգացման եւ իրավական հետազոտությունների կենտրոնի գործունեությանը,2022
1,1,1,28,ՀՀ Ազգային ժողովի տրանսպորտային միջոցներով ապահովվածության բարելավում,2022
1,1,1,29,Տեսչական մարմիններին տրանսպորտային միջոցներով  ապահովում,2022
1,1,1,30,Նախորդ տարիների պարտավորությունների մարման նպատակով աջակցության տրամադրում,2022
1,1,1,31,Վարչական օբյեկտների հիմնանորոգում,2022
1,1,1,32,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,1,1,33,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,1,1,34,ՀՀ առողջապահական եւ աշխատանքի տեսչական մարմնի շենքային պայմանների բարելավում,2022
1,1,1,35,"Պետական սեփականություն հանդիսացող կառույցում ընդհանուր նշանակության մեքենաների, սարքավորումների բարելավում",2022
1,1,1,36,Պետական վերահսկողական ծառայության շենքային պայմանների ապահովում,2022
1,1,1,37,Աջակցություն «Մեր ժամանակների հերոսը» խորագրով մրցանակաբաշխության հաղթողներին,2022
1,1,1,38,Արտասահմանյան պատվիրակությունների ընդունելություններ,2022
1,1,2,0,Ֆինանսական եւ հարկաբյուջետային հարաբերություններ,2022
1,1,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
1,1,2,2,ՀՀ պետական պարտքի կառավարման գործընթացի հրապարակայնության ապահովում,2022
1,1,2,3,Ակցիզային դրոշմանիշների ձեռքբերում,2022
1,1,2,4,Ֆինանսական կառավարման  համակարգի վճարահաշվարկային ծախսեր,2022
1,1,2,5,Էլեկտրոնային գնումների համակարգի ներդրման գծով պետական պատվեր,2022
1,1,2,6,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2022
1,1,2,7,Դրոշմապիտակների ձեռքբերման ծախսեր,2022
1,1,2,8,Բլումբերգ եւ Ռոյթերս տեղեկատվական համակարգերի առեւտրային տերմինալների տեղադրման եւ սպասարկման վճար,2022
1,1,2,9,Արտարժութային պետական պարտատոմսերի ցուցակման ծառայություններ,2022
1,1,2,10,Էլեկտրոնային գնումների համակարգի տեխնիկական սպասարկում,2022
1,1,2,11,ՀՀ պետական եկամուտների կոմիտեի շենքային ապահովվածության բարելավում,2022
1,1,2,12,ՀՀ պետական եկամուտների կոմիտեի շենքային պայմանների բարելավում,2022
1,1,2,13,""" Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Մեղրիի սահմանային ացակետի ծրագիր» դրամաշնորհային  ծրագրի շրջանակներում ՀՀ պետական եկամուտների կոմիտեի նոր շենքային պայմանների ապահովում""",2022
1,1,2,14,""" Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Մեղրիի սահմանային ացակետի ծրագիր» վարկային ծրագրի շրջանակներում ՀՀ պետական եկամուտների կոմիտեի նոր շենքային պայմանների ապահովում""",2022
1,1,2,15,Հսկիչ նշանների ձեռքբերման ծախսեր,2022
1,1,2,16,Դատական ակտերի հիման վրա ՀՀ պետական բյուջեից բռնագանձման ենթակա գումարների վճարում,2022
1,1,2,17,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,1,2,18,ՀՀ պետական եկամուտների կոմիտեի  շենքային պայմաններով ապահովում,2022
1,1,3,0,Արտաքին հարաբերություններ,2022
1,1,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
1,1,3,2,ՀՀ դեսպանությունների եւ ներկայացուցչությունների պահպանում,2022
1,1,3,3,Միջազգային կազմակերպություններին Հայաստանի Հանրապետության անդամակցության վճարներ,2022
1,1,3,4,Արտասահմանյան պատվիրակությունների ընդունելություններ,2022
1,1,3,5,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,1,3,6,ՀՀ արտաքին գործերի նախարարության աշխատակազմի «Պետական արարողակարգի ծառայություն» գործակալության պահպանում,2022
1,1,3,7,Հայաստանի Հանրապետությանը սուվերեն վարկանիշ շնորհելու կապակցությամբ կազմակերպությունների կողմից մատուցված ծառայությունների դիմաց վճարման ծախսեր,2022
1,1,3,8,ՆԱՏO-ի նոր կենտրոնակայանի շենքի վերակառուցման աշխատանքների ծախսերի փոխհատուցման ՀՀ մասնաբաժին,2022
1,1,3,9,Արտաքին գործերի նախարարության կարողությունների զարգացում եւ տեխնիկական հագեցվածության ապահովում,2022
1,1,3,10,Արտասահմանյան պատվիրակությունների ընդունելություններ,2022
1,1,3,11,Մեդիա եւ տեղեկատվական գրագիտության քաղաքականության եւ ռազմավարության վերաբերյալ ազգային խորհրդատվություն,2022
1,1,3,13,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու ծառայություն,2022
1,1,3,14,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,2,0,0,Արտաքին տնտեսական օգնություն,2022
1,2,1,0,Արտաքին տնտեսական աջակցություն,2022
1,2,2,0,Միջազգային կազմակերպությունների միջոցով տրամադրվող տնտեսական օգնություն,2022
1,3,0,0,Ընդհանուր բնույթի ծառայություններ,2022
1,3,1,0,Աշխատակազմի /կադրերի/ գծով ընդհանուր բնույթի ծառայություններ,2022
1,3,1,1,Քաղաքացիակական կացության ակտերի գրանցման ծառայության  գործունեության կազմակերպման բնագավառում պետության կողմից  համայնքի ղեկավարին  պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2022
1,3,2,0,Ծրագրման եւ վիճակագրական ընդհանուր ծառայություններ,2022
1,3,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
1,3,2,2,Պետական վիճակագրական տեղեկատվության հավաքագրում,2022
1,3,2,3,Հերթական մարդահամարի նախապատրաստման աշխատանքների կազմակերպում,2022
1,3,2,4,Եվրասիական տնտեսական միության հետ տեղեկատվական հոսքերի ապահովման նպատակով ինտեգրացված համակարգի ազգային սեգմենտի պահպանում,2022
1,3,2,5,ՀՀ վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,2022
1,3,2,6,Մասնագետների պատրաստման ԲՈՒՀ-մասնավոր հատված համագործակցություն,2022
1,3,2,7,"Շուկաների զարգացում եւ միջազգային համագործակցություն""",2022
1,3,2,8,"Ձեռնարկատիրական (գիտական եւ տեխնոլոգիական հիմքով) կրթության բարելավման, ստարտափերի զարգացման համար անհրաժեշտ ենթակառուցվածքների, ինչպես նաեւ դեպի հայաստանյան տեխնոլոգիական համակարգ գիտելիքի ներհոսքի ապահովման ծառայություններ",2022
1,3,2,9,"Թվայնացման գործընթացների ու պահանջների ձեւավորման, ֆունկցիոնալության եւ պետական ամպային ենթակառուցվածքի, ամպային տեխնոլոգիաների պահանջների, դրանց սպասարկող ֆիզիկական տվյալների կենտրոնների տեխնիկական պահանջների եւ միջազգային ստանդարտների տեղայնացում",2022
1,3,2,10,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում պետական թվային համալիր համակարգի ճարտարապետության մշակում,2022
1,3,2,11,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում ծրագրերի կառավարման էլեկտրոնային հարթակի ստեղծում,2022
1,3,2,12,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում պետական էլեկտրոնային համակարգերի միասնական հենքի ստեղծում,2022
1,3,2,13,"ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում ինքնության նույնականացում, վավերացում եւ էլ. Ստորագրություն",2022
1,3,2,14,ԵՄ աջակցությամբ իրականացվող դրամաշնորհային ծրագրի շրջանակներում Ազգային կիբերանվտանգության եւ տվյալագիտության կենտրոնի ստեղծում,2022
1,3,2,15,Թվային ծառայությունների ձեռքբերում,2022
1,3,2,16,Պետական աջակցություն տեղեկատվական տեխնոլոգիաների ոլորտում  գործունեություն իրականացնող առեւտրային կազմակերպություններին եւ  անհատ ձեռնարկատերերին,2022
1,3,2,17,ՀՀ վիճակագրական կոմիտեի տեխնիկական կարողությունների զարգացում,2022
1,3,3,0,Ընդհանուր բնույթի այլ ծառայություններ,2022
1,3,3,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
1,3,3,2,ՀՀ Գեղարքունիքի մարզի Արծվաշեն համայնքի ղեկավարի աշխատակազմի պահպանում,2022
1,3,3,3,Պետական աջակցություն «Սպասարկում» ՊՈԱԿ-ին,2022
1,3,3,4,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների եւ տարածքների շահագործում եւ սպասարկում,2022
1,3,3,5,Հայրենադարձության ինտեգրման կենտրոն,2022
1,4,0,0,Ընդհանուր բնույթի հետազոտական աշխատանք,2022
1,4,1,0,Ընդհանուր բնույթի հետազոտական աշխատանք,2022
1,4,1,1,Գիտաշխատողներին գիտական աստիճանների համար տրվող հավելավճարներ,2022
1,4,1,2,Գիտական եւ գիտատեխնիկական գործունեության ենթակառուցվածքների պահպանում ու զարգացում,2022
1,4,1,3,«Ա. Ալիխանյանի անվան ազգային գիտական լաբորատորիա» հիմնադրամի  գիտական եւ գիտատեխնիկական գործունեության ենթակառուցվածքի պահպանում ու զարգացում եւ գիտական ներուժի արդիականացում,2022
1,4,1,4,Ազգային արժեք ներկայացնող գիտական օբյեկտների պահպանություն,2022
1,4,1,5,«ՔԵՆԴԼ» սինքրոտրոնային հետազոտությունների ինստիտուտ» հիմնադրամին պետական աջակցություն,2022
1,4,1,6,ՀՀ գիտությունների ազգային ակադեմիայի իսկական եւ թղթակից անդամների պատվովճարների տրամադրում,2022
1,4,1,7,Ներդրումներ ՀՀ գիտությունների ազգային ակադեմիայի կազմակերպություններում,2022
1,4,1,8,Սեւանա լճի ջրածածկ անտառտնկարկների մաքրում,2022
1,5,0,0,Ընդհանուր բնույթի հանրային ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2022
1,5,1,0,Ընդհանուր բնույթի հանրային ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2022
1,5,1,1,Գիտական եւ գիտատեխնիկական գործունեության պայմանագրային (թեմատիկ) հետազոտություններ,2022
1,5,1,2,Գիտական եւ գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ,2022
1,6,0,0,Ընդհանուր բնույթի հանրային ծառայություններ (այլ դասերին չպատկանող),2022
1,6,1,0,Ընդհանուր բնույթի հանրային ծառայություններ (այլ դասերին չպատկանող),2022
1,6,1,1,Բարձրաստիճան պաշտոնատար անձանց էթիկայի հանձնաժողովի պահպանում,2022
1,6,1,2,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
1,6,1,3,ՀՀ  տեղական ինքնակառավարման մարմինների ընտրություններ,2022
1,6,1,4,Փորձաքննությունների  ծառայություններ,2022
1,6,1,5,"Պետական գույքի հաշվառման, գույքագրման, ուսումնասիրությունների եւ գնահատման աշխատանքների իրականացում",2022
1,6,1,6,Սեյսմիկ պաշտպանության ազգային ծառայություն,2022
1,6,1,7,ՀՀ կառավարությանն առընթեր անշարժ գույքի կադաստրի պետական կոմիտեի ստորաբաժանումների կողմից մատուցվող ծառայություններից ստացվող եկամուտների հաշվին կոմիտեի համակարգի պահպանում,2022
1,6,1,8,ԱՄՆ կառավարության աջակցությամբ իրականացվող «Հազարամյակի մարտահրավեր» դրամաշնորհային  ծրագիր,2022
1,6,1,9,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  կարողությունների զարգացում",2022
1,6,1,10,ՀՀ կառավարությանն առընթեր անշարժ գույքի կադաստրի պետական կոմիտեի ստորաբաժանումների կողմից մատուցվող ծառայություններից ստացվող եկամուտների հաշվին կոմիտեի համակարգի կարողությունների զարգացում,2022
1,6,1,11,Համաշխարհային բանկի աջակցությամբ իրականացվող պետական հատվածի արդիականացման երրորդ ծրագիր,2022
1,6,1,12,Համաշխարհային բանկի աջակցությամբ իրականացվող վիճակագրական համակարգի զարգացման համար ազգային ռազմավարական ծրագրի իրականացման դրամաշնորհային ծրագիր,2022
1,6,1,13,ՀՀ ֆինանսների նախարարության եւ ՌԴ ֆինանսների նախարարության միջեւ` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր,2022
1,6,1,14,ՀՀ թվային տեղագրական քարտեզների՝ երկրատեղեկատվական համակարգի միջավայրում ստեղծման աշխատանքներ,2022
1,6,1,15,Նախագծահետազոտական փաստաթղթերի կազմման աշխատանքներ,2022
1,6,1,16,Անշարժ գույքի կադաստրի կոմիտեի շենքային ապահովվածության բարելավում,2022
1,6,1,17,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում ԿՖԿՏՀ ներդրում,2022
1,6,1,18,Համաշխարհային բանկի աջակցությամբ իրականաացվող վիճակագրական կոմիտեի տեխնիկական հագեցվածության բարելավում,2022
1,6,1,19,Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի եւ սարքավորումների ձեռքբերում,2022
1,6,1,20,Կոռուպցիայի կանխարգելման հանձնաժողովի տեխնիկական հագեցվածության ապահովում,2022
1,6,1,21,"Ռեֆերենց կայանների կառուցման, դիտարկման եւ կայանների ցանցի հավասարակշռման աշխատանքներ",2022
1,6,1,22,Շարժական գույքի պահառության կազմակերպում,2022
1,6,1,23,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագիր,2022
1,6,1,24,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագիր,2022
1,6,1,25,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագրի շրջանակներում սարքավորումների ձեռքբերում,2022
1,6,1,26,Համաշխարհային բանկիաջակցությամբ իրականացվող «Հայսատանի արդյունահանող ճյուղերի թափանցիկության նախաձեռնությանն աջակցություն. Լրացուցիչ ֆինանսավորում» դրամաշնորհային ծրագիր,2022
1,6,1,27,Համաշխարհային բանկի աջակցությամբ իրականացվող առեւտրի եւ ենթակառուցվածքների զարգացման ծրագրի շրջանակներում Ազգային Վենչուրային Ֆոնդի ներդրումներ,2022
1,6,1,28,"ՀՀ տարածքի օդալուսանկարահանման, օրթոֆոտոհատակագծերի եւ թվային բարձունքային մոդելի ստեղծման աշխատանքներ",2022
1,6,1,29,Արտասահմանյան պաշտոնական գործուղումներ,2022
1,6,1,30,Էներգետիկայի բնագավառում 2021 թվականի ընթացքում իրականաց-ված ներդրումների տեխնիկական աուդիտի իրականացում,2022
1,7,0,0,Պետական պարտքի գծով գործառնություններ,2022
1,7,1,0,Պետական պարտքի գծով գործառնություններ,2022
1,7,1,1,Կառավարության պարտքի սպասարկում (տոկոսավճարներ),2022
1,7,1,2,Մուրհակների սպասարկման ծախսեր (տոկոսավճարներ),2022
1,8,0,0,Կառավարության տարբեր մակարդակների միջեւ իրականացվող ընդհանուր բնույթի տրանսֆերտներ,2022
1,8,1,0,Կառավարության տարբեր մակարդակների միջեւ իրականացվող ընդհանուր բնույթի տրանսֆերտներ,2022
1,8,1,1,Համայնքների բյուջեներին ֆինանսական համահարթեցման սկզբունքով դոտացիաների տրամադրում եւ Ազգային Ժողովի ընդունած օրենքների կիրարկման արդյունքում համայնքների բյուջեների եկամուտների կորուստների փոխհատուցում,2022
1,8,1,2,Պետական աջակցություն սահմանամերձ համայնքներին,2022
1,8,1,3,ՀՀ մարզերին սուբվենցիաների տրամադրում՝ ենթակառուցվածքների զարգացման նպատակով,2022
1,8,1,4,Առաջնահերթ եւ հրատապ լուծում պահանջող հիմնախնդիրների լուծում,2022
1,8,1,5,Մարզերում առաջնահերթ լուծում պահանջող հիմնախնդիրների լուծում,2022
1,8,1,6,Պատերազմի արդյունքում ժամանակավորապես Հայաստանի Հանրապետությունում գտնվող քաղաքացիներին մշտական բնակության վայր տեղափոխում,2022
1,8,1,7,Զոհված զինծառայողների  գերեզմանների կառուցում եւ բարեկարգում,2022
2,0,0,0,ՊԱՇՏՊԱՆՈՒԹՅՈՒՆ,2022
2,1,0,0,Ռազմական պաշտպանություն,2022
2,1,1,0,Ռազմական պաշտպանություն,2022
2,1,1,1,Ռազմական կարիքների բավարարում,2022
2,1,1,2,Ռազմական նշանակության համակարգերի պահպանում,2022
2,1,1,3,ՀՀ պաշտպանության նախարարության շենքային պայմանների բարելավում,2022
2,1,1,4,Ռուսաստանի Դաշնության  կողմից տրամադրված պետական արտահանման երկրորդ վարկի հաշվին ռուսական արտադրության ռազմական նշանակության արտադրանքի մատակարարումների ֆինանսավորում,2022
2,1,1,5,Երկրապահ կամավորականների գործունեության ապահովում,2022
2,1,1,6,Երկրապահ կամավորականների գործունեության ապահովում,2022
2,1,1,7,Ռազմական դրության ժամանակ ներգրավված  տրանսպորտային միջոցների օգտագործման արդյունքում  հասցված նյութական վնասի դիմաց փոխհատուցում,2022
2,2,0,0,Քաղաքացիական պաշտպանություն,2022
2,2,1,0,Քաղաքացիական պաշտպանություն,2022
2,3,0,0,Արտաքին ռազմական օգնություն,2022
2,3,1,0,Արտաքին ռազմական օգնություն,2022
2,3,1,1,ՀՀ ռազմական կցորդների եւ ներկայացուցիչների պահպանում,2022
2,3,1,2,Երեւանում ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի ապահովում,2022
2,4,0,0,Հետազոտական եւ նախագծային աշխատանքներ պաշտպանության ոլորտում,2022
2,4,1,0,Հետազոտական եւ նախագծային աշխատանքներ պաշտպանության ոլորտում,2022
2,4,1,1,«Գիտական եւ գիտատեխնիկական նպատակային-ծրագրային հետազոտություններ» ծրագրի շրջանակներում կատարվող Հատուկ գիտահետազոտական եւ փորձակոնստրուկտորական աշխատանքներ,2022
2,4,1,2,Գիտահետազոտական եւ փորձակոնստրուկտորական աշխատանքների գիտատեխնիկական /ռազմատեխնիկական/ ուղեկցում,2022
2,5,0,0,Պաշտպանություն (այլ դասերին չպատկանող),2022
2,5,1,0,Պաշտպանություն (այլ դասերին չպատկանող),2022
2,5,1,1,Այլընտրանքային ծառայության ապահովում,2022
2,5,1,2,Հումանիտար ականազերծման եւ փորձագիտական ծառայությունների կազմակերպում,2022
3,0,0,0,"ՀԱՍԱՐԱԿԱԿԱՆ ԿԱՐԳ,  ԱՆՎՏԱՆԳՈՒԹՅՈՒՆ ԵՎ ԴԱՏԱԿԱՆ ԳՈՐԾՈՒՆԵՈՒԹՅՈՒՆ",2022
3,1,0,0,Հասարակական կարգ եւ անվտանգություն,2022
3,1,1,0,Ոստիկանություն,2022
3,1,1,1,Հասարակական կարգի պահպանության ապահովում,2022
3,1,1,2,ՀՀ կառավարությանն առընթեր ՀՀ ոստիկանության ստորոբաժանումների կողմից ՀՀ անունից պայմանագրային հիմունքներով պահպանության եւ անվտանգության գծով իրականացվող ծառայությունների մատուցում,2022
3,1,1,3,"ՀՀ պետական կառավարման մարմինների եւ կազմակերպությունների շենքերի եւ շինությունների, ինչպես նաեւ կարեւորագույն նշանակության օբյեկտների պահպանություն",2022
3,1,1,4,"ՀՀ ՊՆ, ՀՀ ԿԱ ԱԱԾ կրտսեր, միջին, ավագ եւ ՀՀ ոստիկանության միջին, ավագ, գլխավոր սպայական անձնակազմին` կենցաղային տեխնիկայի ձեռքբերմանն աջակցելու նպատակով տրամադրվող սպառողական վարկերի  տոկոսագումարները 2 կամ 3 տոկոսային կետով համաֆինանսավորման ծրագիր",2022
3,1,1,5,"Անձի անհատական տվյալների, քաղաքացիության եւ հաշվառման վերաբերյալ տեղեկությունների ստացման, տրամադրման եւ փոխանակման ծառայությունների մատուցում, ճամփորդական փաստաթղթերում կենսաչափական տեխնոլոգիաների ներդրում",2022
3,1,1,6,"Ոստիկանության ոլորտի քաղաքականության մշակում, կառավարում, կենտրոնացված միջոցառումների, մոնիտորինգի եւ վերահսկողության իրականացում",2022
3,1,1,7,Ճանապարհային երթեւեկության անվտանգության ապահովում եւ  ճանապարհատրանսպորտային պատահարների կանխարգելում,2022
3,1,1,8,Առողջապահական ծառայությունների տրամադրում,2022
3,1,1,9,ՀՀ ոստիկանության բաժանմունքների շենքային պայմանների բարելավում,2022
3,1,1,10,Արտասահմանյան պաշտոնական գործուղումներ,2022
3,1,2,0,Ազգային անվտանգություն,2022
3,1,2,1,Պաշտպանության բնագավառի այլ ծախսեր,2022
3,1,2,2,Ազգային անվտանգության ապահովում,2022
3,1,2,3,Ազգային անվտանգության համակարգի շենքային պայմանների բարելավում,2022
3,1,2,4,Ազգային անվտանգության համակարգի տեխնիկական հագեցվածության բարելավում,2022
3,1,3,0,Պետական պահպանություն,2022
3,1,3,1,Պետական պահպանության ապահովում,2022
3,1,3,2,ՊՊԾ տեխնիկական հագեցվածության բարելավում,2022
3,1,3,3,ՊՊԾ տրանսպորտային միջոցներով ապահովվածության բարելավում,2022
3,1,3,4,Պետական պահպանության ծառայության շենքային ապահովվածության բարելավում,2022
3,2,0,0,Փրկարար  ծառայություն,2022
3,2,1,0,Փրկարար ծառայություն,2022
3,2,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2022
3,2,1,2,Փրկարար ծառայության համակարգի ստորաբաժանումների պահպանում,2022
3,2,1,3,Պետական աջակցություն ռուս-հայկական հումանիտար արձագանքման կենտրոնին,2022
3,2,1,4,ԱԻՆ փրկարար ծառայության շենքային պայմանների բարելավում,2022
3,2,1,5,ԱԻՆ փրկարար ծառայության շենքի ապահովվածության եւ պայմանների բարելավում,2022
3,2,1,6,ԵՄ-ի կողմից Հարավային Կովկասի խոցելի տարածքներում երկրաշարժի համակողմանի կառավարման աջակցության ծրագրի շրջանակներում տեխնիկական հագեցվածության բարելավում,2022
3,2,1,7,Արտասահմանյան պաշտոնական գործուղումներ,2022
3,2,1,44,ԵՄ-ի կողմից Հարավային Կովկասի խոցելի տարածքներում երկրաշարժի համակողմանի կառավարման աջակցության ծրագիր,2022
3,2,1,45,Արտասահմանյան պատվիրակությունների ընդունելություններ,2022
3,2,1,46,ՀՀ արտակարգ իրավիճակների նախարարության շենքային պայմանների բարելավում,2022
3,3,0,0,Դատական գործունեություն եւ իրավական պաշտպանություն,2022
3,3,1,0,Դատարաններ,2022
3,3,1,1,ՀՀ սահմանադրական դատարանի պահպանում,2022
3,3,1,2,Դատական ակտերի հարկադիր կատարումն ապահովող ծառայության պահպանում,2022
3,3,1,3,ՀՀ սահմանադրական դատարանի պահուստային ֆոնդ,2022
3,3,1,4,ՀՀ դատարանների պահպանում,2022
3,3,1,5,ՀՀ դատարանների կարողությունների զարգացում,2022
3,3,1,6,ՀՀ Վճռաբեկ դատարանի բնականոն գործունեության եւ ՀՀ Վճռաբեկ դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
3,3,1,7,ՀՀ վերաքննիչ քաղաքացիական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ քաղաքացիական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
3,3,1,8,ՀՀ վերաքննիչ քրեական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ քրեական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
3,3,1,9,ՀՀ վերաքննիչ վարչական դատարանի բնականոն գործունեության եւ ՀՀ Վերաքննիչ վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
3,3,1,10,ՀՀ վարչական դատարանի բնականոն գործունեության եւ ՀՀ Վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
3,3,1,11,Երեւան քաղաքի ընդհանուր իրավասության դատարանի բնականոն գործունեության եւ Երեւան քաղաքի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,2022
