CONTID,CONTRACT,FILENAME,FILENAMEBC
35,635463001,https://armeps.am/ppcm/public/contracts/download-attachment?id=845a12eb-6103-4dbf-b145-4cb2b88bdee3,
35,635464001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a6ae69d5-c70a-4f18-8a47-b724dea04809,
36,628060001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5e0fc1e8-6b83-47be-bf77-d5a9d0b32d21,
37,619867001,https://armeps.am/ppcm/public/contracts/download-attachment?id=99289ebe-4af4-4ef9-801d-ccbc42c68331,55260404-4235.pdf
39,616197001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7f79a941-76ae-4c1e-9b8b-fac812b58f65,55651107-4239.pdf;54781392-4239.pdf
40,619871001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cf4c7e04-d547-468b-8e2e-aa5d99ff91a4;https://armeps.am/ppcm/public/contracts/download-attachment?id=85202594-b536-42aa-bcae-dbbde5a157ee,55193567-4252.pdf
40,622887001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c50fb363-fd4a-43b2-931b-fe0deda56aa0,55146012-4252.pdf
40,641477001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a6aee3db-3d6b-4024-af6f-8834673e58b4,
42,611400001,https://armeps.am/ppcm/public/contracts/download-attachment?id=56cf6f48-29ee-4df9-9d0b-0b33c75c7da5,54651089-4264.pdf
42,641478001,https://armeps.am/ppcm/public/contracts/download-attachment?id=24f33647-34db-41ff-9772-768c3549b00e,
43,639937001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d645d2a7-46b9-4233-98e6-4e97a80106ba,55945944-4267.pdf
48,598479001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cf9bfe58-69eb-4dbd-8808-1df6612484ab,55847015-927.pdf;54959005-860.pdf;54319209-812.pdf
48,598480001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1df93ef1-aba2-4db2-b2c7-06b5fb9a33f2,54868547-848.pdf;55789254-918.pdf;54319426-813.pdf
49,598481001,https://armeps.am/ppcm/public/contracts/download-attachment?id=544fc941-6e59-4054-8fb5-077c97c5e460,54868351-847.pdf;54318874-811.pdf;55756073-917.pdf
49,620109001,https://armeps.am/ppcm/public/contracts/download-attachment?id=26756622-6399-41c0-b296-b91e1df225c0,55734425-914.pdf
50,598577001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8738ee23-0f7b-4b70-b708-56972b78df4b;https://armeps.am/ppcm/public/contracts/download-attachment?id=84142ad1-0427-42d7-8703-8ad67efd17a1,54320193-815.pdf;55659046-905.pdf;54824554-844.pdf
50,598578001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f1df2c9c-b82e-4ce6-9690-7aed1a1cf8f3,55659338-906.pdf;54319660-814.pdf;54825021-845.pdf
50,600754001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5c030db8-3a6b-4fac-9d20-e5eec3bef27d;https://armeps.am/ppcm/public/contracts/download-attachment?id=713991d4-d9a2-4319-bf81-1edb1467b9e6,54354396-816.pdf;55099341-863.pdf;55846851-925.pdf
50,606402001,https://armeps.am/ppcm/public/contracts/download-attachment?id=b07b195b-afc8-4ab1-bac5-010e2d0b2c93;https://armeps.am/ppcm/public/contracts/download-attachment?id=ef6e7fd3-ff72-42f4-a716-47f1be328c1e,55143753-864.pdf;55659815-907.pdf
50,606403001,https://armeps.am/ppcm/public/contracts/download-attachment?id=069050ac-832f-46a5-bc7d-01728722be26,54771772-837.pdf;54868638-849.pdf;55755916-916.pdf
50,606404001,https://armeps.am/ppcm/public/contracts/download-attachment?id=287eccfd-7c5a-48a9-8b9f-460bb9038f75;https://armeps.am/ppcm/public/contracts/download-attachment?id=bb67b76b-23a0-425c-9735-442dae2f5117;https://armeps.am/ppcm/public/contracts/download-attachment?id=289b17eb-b43c-44f9-8d10-a6dbbe807e75,55658817-904.pdf;54959260-861.pdf
50,617418001,https://armeps.am/ppcm/public/contracts/download-attachment?id=0ec2227a-1a80-4225-bbf0-580ab2f08c5d,
50,625320001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cb16343d-47c3-423b-b2be-b890c4d6615d,55847352-929.pdf
50,625321001,https://armeps.am/ppcm/public/contracts/download-attachment?id=06317281-8719-4dda-bd18-15c0173af265,55107625-862.pdf;55790103-920.pdf;55195101-868.pdf;55846947-926.pdf;55789558-919.pdf
51,620110001,https://armeps.am/ppcm/public/contracts/download-attachment?id=289948da-c21f-4aad-9502-d9ba6d568338,54910109-851.pdf;54910190-853.pdf;54910155-852.pdf
54,606406001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2e2bb31d-bf73-4036-950e-22d18549d65d;https://armeps.am/ppcm/public/contracts/download-attachment?id=4a6ba3f7-9d0a-4492-8642-ccfbdc6956a3,55497123-894.pdf;54825612-846.pdf
54,628194001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5b0b34e4-c63a-4d87-9114-3df6d85d6660,55804364-924.pdf
55,604448001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1f15e07a-d400-42b5-a21c-304bf5533c96;https://armeps.am/ppcm/public/contracts/download-attachment?id=672d42bc-c57a-4cad-973e-d8b490d75460,54910258-854.pdf;55847129-928.pdf
55,606401001,https://armeps.am/ppcm/public/contracts/download-attachment?id=9c43c1b9-3f35-46d9-9e72-e52de869c42b,54771728-836.pdf
55,606405001,https://armeps.am/ppcm/public/contracts/download-attachment?id=9e6ba2ee-4fdb-4960-ac87-3604877d8e42,54703884-832.pdf;55496931-893.pdf
56,637611001,https://armeps.am/ppcm/public/contracts/download-attachment?id=832a1bcc-ace4-415c-b353-bcbe757cebe2,55851648-932.pdf
60,610360001,https://armeps.am/ppcm/public/contracts/download-attachment?id=171eafb4-2ee1-407b-9bbd-0c0fb529c3d3;https://armeps.am/ppcm/public/contracts/download-attachment?id=5e7c969a-8dd7-4fb8-a9fd-068950da86ab,
60,640444001,https://armeps.am/ppcm/public/contracts/download-attachment?id=0571d40a-97ef-42b1-8ca1-af4538328f19,
60,642332001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2bc41e3f-d2fa-4f84-bb14-3ac2798583c4,
61,630673001,https://armeps.am/ppcm/public/contracts/download-attachment?id=add38f4c-fdb7-4ef5-b533-8b52df28e28c,55616495-901.pdf
62,639607001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c599fece-634f-4a8c-989f-96c26dc9db3e,
63,634504001,https://armeps.am/ppcm/public/contracts/download-attachment?id=b584e0b6-681d-4363-a67b-61127602cfbd,55847499-930.pdf
64,635029001,https://armeps.am/ppcm/public/contracts/download-attachment?id=31c86d43-9b8b-4263-b0a7-3a276441f586,
64,635030001,https://armeps.am/ppcm/public/contracts/download-attachment?id=e206bc38-c223-4f41-b5b8-56c6d1fa1dc9,55933338-939.pdf
64,635031001,https://armeps.am/ppcm/public/contracts/download-attachment?id=331aa713-7cd3-4be3-bc61-d12860094e0c,
64,635032001,https://armeps.am/ppcm/public/contracts/download-attachment?id=40299bdf-5b1f-480a-8022-fca65d697a4a,55722223-911.pdf
64,635302001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8bb344f9-6bc3-471f-b659-fdf699491c9f,55722385-912.pdf
64,640772001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a8b3f01c-5b5e-4443-bba8-4214323dd6be,55995860-944.pdf;55995901-945.pdf
64,640773001,https://armeps.am/ppcm/public/contracts/download-attachment?id=294e7e7f-f5af-4cad-9239-90f6c36e3f3b,55995947-946.pdf;55996005-947.pdf
64,641541001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c6bbf850-46df-448d-9ca1-479c66913eee,56004709-948.pdf
64,642366001,https://armeps.am/ppcm/public/contracts/download-attachment?id=96c78907-6125-425a-b053-450feb04d5dc,56031889-952.pdf
64,642367001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ec3db7dd-1613-4bf3-87a7-923a0adbd01b,56031929-953.pdf
64,642399001,https://armeps.am/ppcm/public/contracts/download-attachment?id=90610804-4068-4044-a0b7-81400b662bd3,56032066-954.pdf
70,610116001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ccf28456-71e1-4835-9964-7b3a92e82b9e,54626575-347.pdf;55573678-806.pdf
70,610117001,https://armeps.am/ppcm/public/contracts/download-attachment?id=03a35fdc-4334-4b53-bb0a-4fa6acd82465,54626768-023.pdf;55498696-150.pdf
70,610118001,https://armeps.am/ppcm/public/contracts/download-attachment?id=2885a531-774c-458d-badb-462bb50eb85d,55996766-133.pdf;55533688-314.pdf;54626862-452.pdf
70,610131001,https://armeps.am/ppcm/public/contracts/download-attachment?id=eaf88c64-8f20-4ee6-b06f-0b6ca08a9f25,55532906-322.pdf;54627147-924.pdf;55996804-922.pdf
70,610228001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1677fc98-ca83-4b7d-beb5-d74e19c2467a,55499411-856.pdf;54627281-308.pdf
70,615195001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d4c53d75-deff-4384-8d0c-4be8a39fe124,55161232-428.pdf;54768542-172.pdf;55996694-231.pdf
70,621837001,https://armeps.am/ppcm/public/contracts/download-attachment?id=97ac5c31-5e77-43fe-86af-9625850be510,54948547-668.pdf;55574438-522.pdf;55574774-194.pdf
70,628728001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d609e408-bf6a-460e-93ac-0b207dd98f51,55221788-633.pdf;55572763-582.pdf
71,623993001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3d54dacf-3e62-4225-b15a-3cebacf0f950,55040867-443.pdf;55572334-932.pdf
71,629391001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f3fd7be4-f3aa-4c8d-a055-9b7401375bb9;https://armeps.am/ppcm/public/contracts/download-attachment?id=75a821b1-2a43-450d-a362-665c69ab1d16;https://armeps.am/ppcm/public/contracts/download-attachment?id=4c30b477-b851-425b-8852-cd918b3ce54c,55722703-628.pdf;55722675-442.pdf;55996617-175.pdf
72,630290001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8289152e-728d-4fab-b34f-1e00117cacaf,55651654-121.pdf;55282755-257.pdf;55282774-245.pdf;55653071-067.pdf
72,630291001,https://armeps.am/ppcm/public/contracts/download-attachment?id=de8253ce-006b-4540-ab43-a678234bf3b4;https://armeps.am/ppcm/public/contracts/download-attachment?id=069dc793-f072-48c1-8a25-ffbbbd0e56e0,55651483-533.pdf;55996489-187.pdf;55283258-033.pdf
72,630293001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1914bbf2-78d6-4c1f-9426-b7e94c018643;https://armeps.am/ppcm/public/contracts/download-attachment?id=62d4196c-41d6-48ae-8fa2-b4e4c9314068,55996397-581.pdf;55650695-348.pdf;55283460-054.pdf
72,630294001,https://armeps.am/ppcm/public/contracts/download-attachment?id=626971ac-16f8-492b-a1e6-9fca5e96bbd4;https://armeps.am/ppcm/public/contracts/download-attachment?id=2a83ff8e-23d8-457b-b788-360e86bbb245,55283141-011.pdf;55996545-435.pdf;55651063-394.pdf
72,630295001,https://armeps.am/ppcm/public/contracts/download-attachment?id=d4f2d55d-2654-47b9-8a0b-798cab43ebe9,55283008-227.pdf
72,630296001,https://armeps.am/ppcm/public/contracts/download-attachment?id=7303f458-92bc-42f7-9ccb-d10f5264c6b6,55282895-137.pdf
72,635074001,https://armeps.am/ppcm/public/contracts/download-attachment?id=147d1faf-9651-431c-b484-1f48a28e7e11;https://armeps.am/ppcm/public/contracts/download-attachment?id=df4807a9-f290-4817-b249-752f58b40377,55710582-176.pdf
72,635075001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8fdb6d1a-1305-40c9-80c8-9ddddaf9045c,55710945-468.pdf
72,635076001,https://armeps.am/ppcm/public/contracts/download-attachment?id=3c999ad8-d749-4307-b5c9-72674fe75c9f,55711795-698.pdf
72,642707001,https://armeps.am/ppcm/public/contracts/download-attachment?id=48ed648a-37ec-4b5d-af4f-12440bf561cb,56045327-942.pdf
72,642708001,https://armeps.am/ppcm/public/contracts/download-attachment?id=14ab2cbf-36b8-46f4-b1bb-2a3b490dbc43,56045082-934.pdf
73,642709001,https://armeps.am/ppcm/public/contracts/download-attachment?id=05d46c6e-04e5-4095-8dcd-c3b6a06ce6d6,56044909-249.pdf
77,643141001,https://armeps.am/ppcm/public/contracts/download-attachment?id=35a38bba-70a8-48ee-8fc8-4a44eac1d5fe;https://armeps.am/ppcm/public/contracts/download-attachment?id=fa0a1360-019e-4838-8198-12817988651c,56148112-943.pdf
80,635260001,https://armeps.am/ppcm/public/contracts/download-attachment?id=475714f4-0487-474c-a678-6f6a8b99009e,55722424-208.pdf
81,627154001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5bae6005-37cc-42c4-8ae0-573f91499daa;https://armeps.am/ppcm/public/contracts/download-attachment?id=ee91ee1b-4c11-4791-ae0a-fd78480f4a1c;https://armeps.am/ppcm/public/contracts/download-attachment?id=81ff0205-51cb-419d-86f1-95240a5cfaf3;https://armeps.am/ppcm/public/contracts/download-attachment?id=e63f5ef3-6533-4826-8133-3e2b34aec5c4;https://armeps.am/ppcm/public/contracts/download-attachment?id=0f213d8d-2a3e-4130-9303-aabec0702baf,55163800-997.pdf
82,638460001,https://armeps.am/ppcm/public/contracts/download-attachment?id=e30978d9-6f2a-4425-9131-e447469c321e;https://armeps.am/ppcm/public/contracts/download-attachment?id=70147e82-f137-4b99-8096-9c5c32f83222;https://armeps.am/ppcm/public/contracts/download-attachment?id=4c045af5-9cc2-4dea-abd8-b255474e5268;https://armeps.am/ppcm/public/contracts/download-attachment?id=5d20553f-db28-45ec-8299-2cf2e50c78f2;https://armeps.am/ppcm/public/contracts/download-attachment?id=5ad2055b-c9a4-42c3-b8c2-94585b0c3347;https://armeps.am/ppcm/public/contracts/download-attachment?id=25239d6a-9330-4224-b1e4-d6ef853785a4,55943775-N1.pdf;55943775-N01.pdf
83,643106001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cdde6837-eb28-4758-a56b-03f2f0e84d0d,56077250-281.pdf
85,638327001,https://armeps.am/ppcm/public/contracts/download-attachment?id=ee33be47-73a6-40a1-8c92-abd7da5c02fa;https://armeps.am/ppcm/public/contracts/download-attachment?id=5b252d49-ea7e-4698-82b6-d7b5bff2e80f,55866860-206.pdf
93,610281001,https://armeps.am/ppcm/public/contracts/download-attachment?id=10a4adf3-84b8-4750-9089-7bb9e2e00e10;https://armeps.am/ppcm/public/contracts/download-attachment?id=e1e239ce-381a-48ee-b555-664cab5f27d6,55273841-181.7.pdf;55128182-en.pdf;54652492-scan12.pdf;55924735-en.pdf;55924735-ener.pdf
94,616555001,https://armeps.am/ppcm/public/contracts/download-attachment?id=713deaac-5651-4988-8f9b-9ee1a0452b27,55274939-228.1.pdf
94,630678001,https://armeps.am/ppcm/public/contracts/download-attachment?id=5b66bfcf-d722-4920-aae8-b17d19886b0d,55643368-233.pdf;55287528-3.9.pdf;55286762-35.0.pdf
94,633492001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4f899d78-6fc9-4961-ab4a-939d0bc32fca;https://armeps.am/ppcm/public/contracts/download-attachment?id=31218622-0312-4f46-9ae1-7a89ec70c6e3,55923946-357.0.pdf;55924545-7.0.pdf
97,616557001,https://armeps.am/ppcm/public/contracts/download-attachment?id=cb5d49f1-e5f0-4759-9727-f1f77ba47e58,
98,616554001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a6aeed54-2537-4513-966c-101b78c8dde2,55468215-HC.pdf
99,633071001,https://armeps.am/ppcm/public/contracts/download-attachment?id=a6256cde-f91a-4785-97d1-e9312816fc85,55630463-scan.pdf
99,638670001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f7f94ec8-343b-46cf-b556-a1ea860a495e,55929519-245000.pdf
99,638671001,https://armeps.am/ppcm/public/contracts/download-attachment?id=febad007-86fd-4615-9f86-c1c5f088cf4c,55923262-397.0.pdf
101,629952001,https://armeps.am/ppcm/public/contracts/download-attachment?id=0fe7d64a-1790-45bb-89fe-5173ccd05ccb,55271248-scan.pdf
102,634272001,https://armeps.am/ppcm/public/contracts/download-attachment?id=8e30ef35-a4ef-42a3-a21d-1b288ed09fa7,55728736-4241.pdf;55719202-108.pdf
106,610596001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4263be75-17c1-4b14-91ba-f1aafad14b8d,54666870-20.0.pdf
106,639326001,https://armeps.am/ppcm/public/contracts/download-attachment?id=bfaaae76-a16f-4ed3-a92a-edb6045ae21a,
113,599644001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4009f2b3-282e-47cc-9c95-7748e630d0c4;https://armeps.am/ppcm/public/contracts/download-attachment?id=1f16252f-d009-445b-b615-df66b9c93d8a,54335552-ec.pdf;54942634-ec1.pdf;54942634-ec.pdf;55825263-ec1.pdf
113,605814001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c95b9cd9-ce0e-4ba9-b8da-6dc48cfaa6b0,55175800-gp1.pdf;54451629-gp.pdf;56005429-gp.pdf
113,605815001,https://armeps.am/ppcm/public/contracts/download-attachment?id=aee3b645-1d87-49d2-aa71-959c02ead731,54451837-gp2.pdf;55176379-gp.pdf;56005179-gp3.pdf
113,605816001,https://armeps.am/ppcm/public/contracts/download-attachment?id=4c768934-e3f9-4e74-8099-0d65944265cc,54451769-gp1.pdf;55175652-gp3.pdf;56005106-gp1.pdf
114,605732001,https://armeps.am/ppcm/public/contracts/download-attachment?id=90e40633-4da4-4cf2-8976-29930082ac63;https://armeps.am/ppcm/public/contracts/download-attachment?id=b473f803-567f-4320-a88d-963e9d1a5afc,55005217-vj1.pdf;54451100-vj.pdf;55822930-vj.pdf
114,622507001,https://armeps.am/ppcm/public/contracts/download-attachment?id=6ab5cb96-f890-4eb0-8148-cb94d08b401a,
115,605730001,https://armeps.am/ppcm/public/contracts/download-attachment?id=1a835399-0512-4c88-80bd-5fec6b7774d3,55176474-hp1.pdf;56017448-hp.pdf;54624911-p3.pdf;56017845-hp1.pdf
115,605731001,https://armeps.am/ppcm/public/contracts/download-attachment?id=f71ef030-9c1b-4083-a6af-11c7698e4251;https://armeps.am/ppcm/public/contracts/download-attachment?id=674a56e5-b18a-4b92-a1cf-3e0cea7177c7;https://armeps.am/ppcm/public/contracts/download-attachment?id=7bcaef52-f1d8-45dd-b4b4-20c03dba5a48,55825430-vo.pdf;54451293-vo.pdf;54943565-VO.pdf
116,611510001,https://armeps.am/ppcm/public/contracts/download-attachment?id=27e713a0-b5d7-42ef-91cf-9017c7346d8d,54661864-m.pdf
117,621978001,https://armeps.am/ppcm/public/contracts/download-attachment?id=25466c60-40a8-462c-8b5a-f25ee03c75c0,55560473-ST.pdf;54967088-lm.pdf
117,642127001,https://armeps.am/ppcm/public/contracts/download-attachment?id=88704eea-4766-4a30-87b5-1b1f954fc326,56032041-go1.pdf
119,610240001,https://armeps.am/ppcm/public/contracts/download-attachment?id=e7740d19-97a5-4a71-8409-f69b4b6e796b;https://armeps.am/ppcm/public/contracts/download-attachment?id=d1bf7ae3-e1f0-48d6-a19a-55bc9640952f,55822797-vg.pdf
119,630128001,https://armeps.am/ppcm/public/contracts/download-attachment?id=c165fb71-f189-44e4-a0bf-057b2f051bca;https://armeps.am/ppcm/public/contracts/download-attachment?id=049cdcf9-5753-4c5e-b3b3-ebfe19c08bdd,
